line,tmin,tier,text,word,sound,lang_pre,lang_post,type,presence,tmax,duration,duration_ms,file_name,pair,prompt,speaker,speaking,time,f1,f2,f3,gender
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.066,452.657,2260.048,2437.357,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.067,459.55,1982.361,2715.288,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.068,455.871,2071.23,2777.869,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.069,783.72,2352.129,3183.651,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.07,428.649,2079.792,2849.621,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.071,1968.134,2729.666,3522.654,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.072,679.125,1891.807,2620.216,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.073,438.241,1672.045,2661.751,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.074,343.295,2045.062,2811.032,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.075,1777.381,2465.394,3125.113,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.076,2083.099,2820.646,3635.203,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.077,614.564,2448.369,2969.814,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.078,1117.484,2210.287,2925.152,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.079,442.736,1961.853,2685.177,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.08,355.512,2073.139,2782.633,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.081,599.967,1929.573,2691.846,female
89,309.752921,e06_s1_seg,like_i_eng_eng_d,like,i,eng,eng,d,1,309.836012,0.08309099999996761,83.09099999996761,e06_a00_s1,e06,a00,s1,s1,0.082,357.804,2097.479,2856.83,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.001,725.822,1681.84,2480.428,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.002,772.366,2255.879,2986.397,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.003,652.617,2617.289,3532.169,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.004,411.398,1724.435,2786.291,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.005,473.058,2281.892,3079.889,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.006,441.847,1976.445,2722.064,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.007,837.725,2683.438,3617.173,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.008,710.304,2559.096,3540.648,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.009,412.932,1163.999,2596.075,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.01,779.223,2470.047,3262.621,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.011,400.149,1642.267,2450.511,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.012,371.082,1061.455,3089.094,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.013,316.471,976.713,2836.171,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.014,399.298,1229.895,2870.97,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.015,600.263,2513.442,3250.08,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.016,834.614,2878.603,3186.006,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.017,397.455,1647.855,2398.39,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.018,770.092,2048.009,2779.211,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.019,840.458,1805.232,2604.453,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.02,764.153,2406.767,3280.873,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.021,702.75,1590.67,2594.464,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.022,401.461,1773.945,2697.294,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.023,422.539,1202.326,2894.373,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.024,1399.578,2131.817,4072.283,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.025,404.631,1255.805,2619.756,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.026,1493.054,2304.499,3145.457,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.027,871.571,2608.579,3253.086,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.028,755.899,1695.65,2583.875,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.029,1495.311,2776.383,3551.598,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.03,860.408,1759.227,3174.831,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.031,382.382,1903.836,2471.551,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.032,508.602,832.958,2281.078,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.033,495.645,1960.43,2719.515,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.034,446.383,1333.673,2424.244,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.035,504.861,1613.667,2497.541,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.036,953.883,2511.215,3255.643,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.037,853.959,1710.479,2616.468,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.038,629.91,1575.75,2766.48,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.039,760.986,2122.54,2279.365,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.04,1593.085,2990.994,3666.007,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.041,414.137,1178.473,2635.575,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.042,414.226,1873.409,2877.914,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.043,680.682,1916.618,2873.337,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.044,498.269,1532.439,2417.668,female
90,309.836012,e06_s1_seg,like_k-closure_eng_eng_d,like,k-closure,eng,eng,d,1,309.882921,0.046909000000027845,46.909000000027845,e06_a00_s1,e06,a00,s1,s1,0.045,709.023,1520.987,2898.611,female
91,309.882921,e06_s1_seg,like_k-burst_eng_eng_d_0,like,k-burst,eng,eng,d,0,309.886452,0.0035310000000094988,3.5310000000094988,e06_a00_s1,e06,a00,s1,s1,0.001,577.114,2108.708,2825.796,female
91,309.882921,e06_s1_seg,like_k-burst_eng_eng_d_0,like,k-burst,eng,eng,d,0,309.886452,0.0035310000000094988,3.5310000000094988,e06_a00_s1,e06,a00,s1,s1,0.002,1367.772,2217.117,3123.366,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.002,921.318,2555.714,3404.046,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.003,593.785,1388.168,3274.062,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.004,842.303,1988.564,2788.164,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.005,1081.343,2039.936,2955.92,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.006,1098.635,2037.622,3197.582,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.007,907.061,1708.326,3680.402,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.008,1058.497,2896.103,3670.853,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.009,1037.609,2717.632,4079.081,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.01,1696.396,2651.564,3552.679,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.011,1080.381,1933.747,2840.609,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.012,1094.108,2258.7,4106.141,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.013,1185.405,3105.278,3880.53,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.014,902.486,2493.728,3327.733,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.015,715.428,1753.784,3041.297,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.016,1066.535,2010.05,3176.276,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.017,1166.759,2098.428,3459.53,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.018,869.778,1707.178,3336.306,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.019,587.766,1586.401,3306.96,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.02,1027.941,2414.316,3093.978,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.021,1240.611,1999.109,3337.77,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.022,1561.128,1944.492,3360.768,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.023,680.627,2793.045,3517.154,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.024,710.153,1608.213,3382.059,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.025,1342.968,1956.455,2543.46,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.026,595.435,1454.253,3447.96,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.027,855.993,1749.609,2840.95,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.028,416.458,2030.074,2762.258,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.029,816.911,2134.048,2981.64,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.03,1028.572,2041.336,3526.768,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.031,1303.398,2257.651,3255.911,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.032,1026.517,1744.978,3423.811,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.033,1268.775,1975.324,3353.644,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.034,2331.439,3140.366,3871.2,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.035,881.072,1886.917,2891.453,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.036,1046.578,1997.589,3228.649,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.037,838.344,1963.493,3196.649,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.038,886.078,2416.995,3927.459,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.039,751.52,1685.494,4174.164,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.04,818.104,1480.258,3098.551,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.041,889.306,1782.736,3700.001,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.042,874.153,1772.878,2784.29,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.043,1039.691,1632.781,2596.957,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.044,924.742,2768.927,3565.921,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.045,1825.434,2647.464,3924.689,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.046,1252.981,2286.919,3997.195,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.047,914.007,1766.775,2966.668,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.048,1249.885,2176.025,3950.161,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.049,1094.558,2087.556,3074.206,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.05,1000.972,1882.322,3313.229,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.051,904.575,2864.698,3625.442,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.052,752.457,1403.217,2959.738,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.053,1045.046,2433.343,3273.667,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.054,1035.741,1971.054,3022.577,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.055,1200.499,2020.27,4354.129,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.056,1364.941,2388.931,3934.562,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.057,582.119,2661.789,3487.318,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.058,1530.205,2731.807,3933.706,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.059,719.552,1596.105,3443.922,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.06,1173.91,1702.091,3223.882,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.061,1054.206,1997.331,3206.549,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.062,1203.03,3165.996,4279.308,female
92,361.723537,e06_s1_seg,so-jap_s_jap_jap,so-jap,s,jap,jap,NA,1,361.83555,0.11201299999999037,112.01299999999037,e06_a00_s1,e06,a00,s1,s1,0.063,1991.1,2968.587,3991.686,female
